DEP_Code,Name,Street_Add,Town_City,Type,Zip Code,tons,Lat,Long,X_Coord,Y_Coord,Status,Score
R1952,D Angelos Sandwich Shop,12 Whiting St,Hingham,R,2043,33,42.17496781,70.886104,250719.9512,880685.7086,M,100
R1953,D Angelos Sandwich Shop,1345 Hyde Park Ave # 1351,Hyde Park,R,2136,33,42.25307208,71.124786,230962.0982,889246.6021,M,100
R1954,D Angelos Sandwich Shop,73 Highland Ave,Needham,R,2494,33,42.28377959,71.235516,221814.2853,892623.1471,T,81
R1955,D Angelos Sandwich Shop,546 Dartmouth St,South Dartmouth,R,2748,33,41.61321695,70.9383405,246815.0918,818264.0384,M,100
R1956,D Angelos Sandwich Shop,200f Main St,Stoneham,R,2180,33,42.48846209,71.1001822,232869.8015,915401.9822,M,100
R1957,D Angelos Sandwich Shop,321 Manley St,West Bridgewater,R,2379,33,42.033497,71.0560594,236760.2075,864885.4662,M,100
R2117,D Angelos Sandwich Shop,200 Brookline Ave,Boston,R,2215,37.5,42.3436675,71.102241,232775.5427,899317.837,M,100
R2118,D Angelos Sandwich Shop,600 Providence Hwy # 104,Dedham,R,2026,37.5,42.24350197,71.1744102,226871.2632,888166.7952,M,100
R2119,D Angelos Sandwich Shop,187 Falmouth Rd,Hyannis,R,2601,37.5,41.66409107,70.2941295,300428.4678,824470.2867,M,100
R2916,D Angelos Sandwich Shop,260 Chauncy St,Mansfield,R,2048,52.5,42.03069119,71.2307805,222293.5902,864513.3425,M,100
R546,D Angelos Sandwich Shop,46 Montello St,Brockton,R,2301,18,42.0848175,71.0172697,239939.8696,870603.0331,M,100
R547,D Angelos Sandwich Shop,80 Burlington Mall Rd,Burlington,R,1803,18,42.4858861,71.2118945,223686.7208,915078.8071,M,100
R548,D Angelos Sandwich Shop,211 ALEWIFE BROOK PKWY,CAMBRIDGE,R,2138,18,42.3891371,71.1429439,229400.485,904353.5767,M,100
R549,D Angelos Sandwich Shop,422 W Grove St,Middleboro,R,2346,18,41.8972739,70.949318,245696.4304,849807.0652,M,100
R550,D Angelos Sandwich Shop,195 E Main St Ste D,Milford,R,1757,18,42.15092401,71.5015563,199871.3672,877832.5812,M,100
R551,D Angelos Sandwich Shop,270 Hancock St,Quincy,R,2171,18,42.27696935,71.0295091,238809.4944,891939.9165,M,100
R552,D Angelos Sandwich Shop,480 Southern Artery,Quincy,R,2169,18,42.2545272,70.9958675,241599.2019,889463.0617,M,100
R553,D Angelos Sandwich Shop,332 N Main St,Randolph,R,2368,18,42.1685262,71.0451005,237587.657,879887.9297,M,100
R554,D Angelos Sandwich Shop,1049 Main St,South Weymouth,R,2190,18,42.16855438,70.9552973,245007.8459,879934.5393,M,100
R555,D Angelos Sandwich Shop,423 Boston Post Rd,Sudbury,R,1776,18,42.3607556,71.422185,206410.2861,901142.4278,M,100
R818,D Angelos Sandwich Shop,695 Southbridge St,Auburn,R,1501,19.5,42.18331276,71.8596703,170287.8639,881492.7274,M,100
R819,D Angelos Sandwich Shop,700 Atlantic Ave,Boston,R,2111,19.5,42.35116634,71.05621,236564.1574,900169.4814,M,100
R820,D Angelos Sandwich Shop,850 Harrison Ave,Boston,R,2118,19.5,42.3352172,71.0747804,235042.9713,898390.1371,M,100
R821,D Angelos Sandwich Shop,1753 Main St,Brockton,R,2301,19.5,42.0505786,71.0112618,240458.7329,866802.9787,M,100
R822,D Angelos Sandwich Shop,100 Cambridgeside Pl,Cambridge,R,2141,19.5,42.36700443,71.0760244,234922.9053,901920.3989,M,100
R823,D Angelos Sandwich Shop,351 Turnpike St,Canton,R,2021,19.5,42.1725081,71.1114141,232106.2908,880303.1127,M,100
R824,D Angelos Sandwich Shop,1410 Washington St,Hanover,R,2339,19.5,42.14406021,70.8444612,254186.7834,877278.4281,M,100
R825,D Angelos Sandwich Shop,850 Merriam Ave,Leominster,R,1453,19.5,42.55120805,71.7824259,176804.2553,922333.2424,M,100
R826,D Angelos Sandwich Shop,601 Donald Lynch Blvd # 3249,Marlborough,R,1752,19.5,42.3544315,71.6121173,190763.0174,900443.1149,M,100
R827,D Angelos Sandwich Shop,155 Samoset St,Plymouth,R,2360,19.5,41.95154637,70.6880394,267319.7896,856007.973,M,100
R828,D Angelos Sandwich Shop,1277 Broadway,Saugus,R,1906,19.5,42.462805,71.0247724,239085.2036,912583.8409,M,100
R829,D Angelos Sandwich Shop,1297 Route 28,South Yarmouth,R,2664,19.5,41.667035,70.18897,309180.7725,824926.4375,M,100
R830,D Angelos Sandwich Shop,1261 Park St,Stoughton,R,2072,19.5,42.10376108,71.0683766,235700.8077,872684.432,M,100
R831,D Angelos Sandwich Shop,2 Galleria Mall Dr,Taunton,R,2780,19.5,41.86708842,71.0500715,237353.5231,846405.4071,M,100
R832,D Angelos Sandwich Shop,1615 MAIN ST,CHATHAM,R,2669,19.5,41.68259633,69.9937189,325408.9102,826923.0639,M,100
R833,D Angelos Sandwich Shop,1067 Riverdale St,West Springfield,R,1089,19.5,42.13304369,72.6258558,106922.4789,876460.8658,M,100
R834,D Angelos Sandwich Shop,208 Main St,Weymouth,R,2188,19.5,42.20104516,70.9558743,244937.1488,883543.0082,M,100
R835,D Angelos Sandwich Shop,101 Highland St,Worcester,R,1609,19.5,42.27111564,71.8063001,174731.7371,891228.0503,M,100
R893,D Angelos Sandwich Shop,2175 Northampton St,Holyoke,R,1040,21,42.1879945,72.6299544,106664.516,882568.3349,M,100
R894,D Angelos Sandwich Shop,134 SWAN RIVER RD,WEST DENNIS,R,2660,21,41.66195745,70.1528429,312198.0474,824409.4368,M,100
R95,D Angelos Sandwich Shop,875 WILLIAM T MORRISSEY BLVD,BOSTON,R,2122,15,42.2931997,71.0477289,237297.0525,893734.5477,M,100
R96,D Angelos Sandwich Shop,301 Boston Road,North Billerica,R,1862,15,42.5721026,71.2776665,218254.2972,924639.6491,M,100
R97,D Angelos Sandwich Shop,210 ANDOVER ST,PEABODY,R,1960,15,42.54332875,70.9422019,245817.6501,921569.4053,M,100
R98,D Angelos Sandwich Shop,2 Taunton St,Plainville,R,2762,15,42.00891,71.30397,216238.4695,862077.577,M,100
R99,D Angelos Sandwich Shop,144 Market St,Rockland,R,2370,15,42.12221859,70.9149849,248374.0368,874810.1003,M,100
R1057,D Angelo's Sandwich Shop,388 King St,Northampton,R,1060,22.5,42.33715896,72.6370993,106295.2421,899143.0796,M,100
R1591,D Angelo's Sandwich Shop,341 Lake Shore Dr,Marstons Mills,R,2648,30,41.67284412,70.4488884,287528.4079,825271.8707,M,100
R556,D Angelo's Sandwich Shop,219 E Main St,Westfield,R,1085,18,42.11488237,72.7302838,98260.61345,874563.1039,M,100
W98,D' Angelo's Sandwich Shop,291 E Main St,Westfield,W,1085,,42.12277662,71.0341464,238520.5247,874811.3833,T,66
F189,D Fillet Co Inc,40 Union St.,New Bedford,F,2741,,41.63458541,70.9223929,248128.2523,820646.2062,M,100
W99,D Marken and Co Inc,7 Bailey Rd,Nantucket,W,2554,,42.65445584,71.2246211,222579.9491,933800.4481,T,66
R557,D N D Lobster,3 Eddy Rd,Mattapoisett,R,2739,18,41.68697493,70.8327536,255551.6575,826519.3132,M,100
R558,D&D Breakfast,2 Man Mar Dr Unit 4,Plainville,R,2762,18,42.00915168,71.3043304,216208.5543,862104.3521,M,100
G123,Daceys Market Inc,345 Lincoln St,Franklin,G,2038,27,42.10258333,71.3960525,208597.9901,872468.5272,M,100
R101,Dado Tea,955 MASSACHUSETTS AVE,CAMBRIDGE,R,2139,15,42.36878425,71.109735,232145.2689,902104.8409,M,100
F190,Dad's,417 Worcester Rd,Charlton,F,1507,,42.15290026,71.920065,165282.0958,878137.5756,M,100
IH621,DAGGETT CRANDALL NEWCOMB,55 NEWLAND STREET,NORTON,IH,2766,9.855,41.99598894,71.1606963,228112.4421,860679.6895,M,100
R559,Dagg's,152 Massachusetts Ave,Arlington,R,2474,18,42.4046166,71.1407787,229571.5248,906073.737,M,100
G124,DAgostinos Deli,152 Massachusetts Ave,Arlington,G,2474,30,42.4046166,71.1407787,229571.5248,906073.737,M,100
G125,DAgostinos Deli,11 Waterfield Rd,Winchester,G,1890,45,42.45159093,71.1381998,229761.6874,911292.427,M,100
R2576,Dailey's Restaurant & Pub,245 S Main St,Middleton,R,1949,45,42.576945,70.99738,241263.3611,925275.3416,M,100
F191,Dairy Castle,1565 Broadway,Saugus,F,1906,,42.45397726,71.0235584,239190.5265,911603.8339,M,100
R102,Dairy Dome,472 Main St 474,Stoneham,R,2180,15,42.47590678,71.1005769,232843.8833,914007.2017,M,100
R2120,Dairy Freeze,635 Adams St,Quincy,R,2169,37.5,42.25559534,71.0313938,238667.0748,889564.9872,M,100
R103,Dairy Joy,331 North Ave,Weston,R,2493,15,42.39280081,71.2922859,217102.4977,904719.8205,M,100
R104,Dairy Queen,63 Webster St,North Falmouth,R,2556,15,41.62661572,70.6308435,272429.4961,819967.1009,M,100
R1058,Dairy Queen,6 Chestnut St,Ashland,R,1721,22.5,42.2579255,71.4561881,203615.0311,889718.5204,M,100
R1059,Dairy Queen,479 Cabot St,Beverly,R,1915,22.5,42.56445,70.885115,250489.7892,923947.774,M,100
R1060,Dairy Queen,242 Upper Main,Edgartown,R,2539,22.5,41.39348592,70.5257155,281485.5344,794170.2152,M,81
R1061,Dairy Queen,59 E Main St,Marlborough,R,1752,22.5,42.3488329,71.5419716,196541.7889,899816.0211,M,100
R1062,Dairy Queen,190 West St,Milford,R,1757,22.5,42.14256713,71.5443259,196335.9051,876905.3144,M,100
R1063,Dairy Queen,15 Admiral Ave,Worcester,R,1602,22.5,42.255294,71.8530731,170865.9456,889485.5983,M,100
R1592,Dairy Queen,21 N Main St,Bellingham,R,2019,30,42.0893778,71.47599,201986.3941,870996.8113,M,100
R1593,Dairy Queen,14 Webster Ave,Marshfield,R,2050,30,42.09377335,70.6475998,270514.6729,871837.0961,M,100
R1914,Dairy Queen,291 Main St,Spencer,R,1562,31.5,42.24975276,71.9808446,160319.4239,888921.6574,M,100
R2577,Dairy Queen,7 E Grove St,Middleboro,R,2346,45,41.88559879,70.9161095,248460.9568,848528.6818,M,100
R3832,Dairy Queen,651 Washington St,Quincy,R,2169,0,42.24609929,70.974908,243334.4428,888537.3901,M,100
R3833,Dairy Queen,453 River St,Haverhill,R,1832,0,42.76547833,71.0991962,232806.2635,946174.2933,M,100
R409,Dairy Queen,250 S Main St,Middleton,R,1949,16.5,42.57616062,70.9963523,241348.2474,925188.7098,M,100
R560,Dairy Queen,344 Belmont St,Brockton,R,2301,18,42.07770286,71.0340006,238559.9255,869805.1146,M,100
R836,Dairy Queen,1138 N Main St,Brockton,R,2301,19.5,42.1134693,71.0338675,238549.2327,873777.744,M,100
R895,Dairy Queen,122 Main St,Foxboro,R,2035,21,42.07350699,71.2592154,219925.5259,869261.8664,M,100
R1064,Dairy Witch,117 Boston St,Salem,R,1970,22.5,42.5211059,70.9133758,248202.3729,919116.7997,M,100
R1594,Dairydome,474 Main St,Stoneham,R,2180,30,42.4758195,71.1005876,232843.0454,913997.5019,M,100
R3294,DAKA Restaurants,486 Chandler St,Worcester,R,1602,75,42.26948011,71.8417101,171809.8731,891057.4823,M,100
R3739,Dakota of Pittsfield,1035 South St,Pittsfield,R,1201,150,42.409186,73.2631495,54875.83465,908019.0074,M,100
R3001,Dali Restaurant & Tapas Bar,415 Washington St,Somerville,R,2143,55.5,42.3782643,71.1063867,232416.2039,903159.1131,M,100
IH622,DALTON REST HOME,453 CAMBRIDGE STREET,WORCESTER,IH,1610,11.169,42.24358841,71.8123602,174220.6165,888172.3134,M,100
R1065,Dalya's Restaurant,20 North Rd Ste 1,Bedford,R,1730,22.5,42.49454416,71.2852484,217653.4935,916022.7671,M,100
W100,"Daman Distributing Co., Inc.",84 Newmarket Sq,Boston,W,2118,,42.32971959,71.0673457,235658.7702,897782.5734,M,66
R1356,Damien's,279 Spring St,Hanson,R,2341,24,42.0812066,70.8867671,250740.0398,870271.3443,M,100
IH20,DANA FARBER CANCER INST INPATI,75 FRANCIS ST 6TH FL 6C & 7TH,BOSTON,IH,2115,16.85205,42.33583469,71.1074615,232349.3765,898445.8147,M,100
IH21,DANA FARBER CANCER INSTITUTE,450 BROOKLINE AVENUE,BOSTON,IH,2215,0,42.33799823,71.1082791,232280.8977,898685.82,M,100
IS5,Dana Hall School,45 Dana Road,Wellesley,IS,2482,30.830625,42.29188479,71.2876492,217512.1797,893511.4121,M,100
R1357,Dana's Kitchen,881 Palmer Ave,Falmouth,R,2540,24,41.58196489,70.6284102,272682.9429,815010.1662,M,100
F192,Dancing Deer Baking Co Inc,65 Sprague St Ste 1,Hyde Park,F,2136,,42.23503139,71.1377472,229901.0837,887238.1426,M,100
R561,Dandelions,1331 Main St,Reading,R,1867,18,42.55400183,71.1049658,232442.8184,922680.3057,M,100
W101,"D'Andrea Foods, Inc.",378 Pleasant St,East Bridgewater,W,2333,,42.26179596,71.4797513,201670.6667,890147.6998,T,66
R3801,Daniel Webster Inn,149 Main St,Sandwich,R,2563,225,41.75837983,70.4985592,283280.8637,834721.7115,M,100
IH259,DANIELS HOUSE NURSING HOME,59 MIDDLESEX AVENUE,READING,IH,1867,10.8405,42.52655371,71.1099539,232047.1078,919629.4666,M,100
R3063,D'Anns Restaurant,340 Centre Ave,Abington,R,2351,60,42.11029746,70.9319622,246979.047,873476.5406,M,100
R3818,Danversport Grill and Bistro,161 Elliott St,Danvers,R,1923,300,42.56016248,70.9128518,248215.5681,923455.4693,M,100
G126,Daou Market Inc,1678 President Ave,Fall River,G,2720,18,41.71206539,71.12774,230980.5936,829156.3744,M,100
R2485,Darden Restaurants,1900 Andover St,Tewksbury,R,1876,43.5,42.6427203,71.2289384,222230.0904,932495.6743,M,100
F193,Dare Foods Incorporated,51 Atlantic Ave Ste 9,Marblehead,F,1945,,42.49809442,70.856793,252870.918,916594.2557,M,100
R3295,Darlene's Restaurant,940 Fall River Ave,Seekonk,R,2771,75,41.79948385,71.3305629,214081.812,838812.1449,M,100
W102,D'Arrigo Bros Co of Massachusetts,105 New England Prod Ctr,Chelsea,W,2150,,42.39529006,71.0527082,236826.9629,905072.0561,M,53
R1066,Darryl's Corner Bar & Kitchen,604 Columbus Ave,Boston,R,2118,22.5,42.33992918,71.0825847,234397.2536,898910.3432,M,100
IH623,DARTMOUTH MANOR REST HOME,70 STATE ROAD,DARTMOUTH,IH,2747,8.2125,41.63746641,70.9659059,244500.6476,820942.5575,M,100
R562,Davadide Restaurant,326 Commercial St,Boston,R,2109,18,42.36531006,71.0510938,236977.4084,901742.7039,M,100
F194,Dave and Jerrys Italian Ice,86 Morton Ave,Medford,F,2155,,42.40043813,71.1106907,232050.5093,905620.4746,M,100
IH624,DAVENPORT MEMORIAL HOME,70 SALEM STREET,MALDEN,IH,2148,5.913,42.42767568,71.0648679,235807.4765,908664.1637,M,100
W103,David's Fish Market Inc,54 Bridge Rd,Salisbury,W,1952,,41.80006419,69.9923753,325290.1753,839969.9095,T,66
R2917,David's Restaurant,11 Brown Sq,Newburyport,R,1950,52.5,42.8112952,70.8737131,251224.673,951375.0945,M,100
F195,Davidson Hubeny Brands,152 Reservoir St,Needham,F,2494,,42.31177332,71.22898,222343.4853,895734.2361,M,100
F196,Davidson's Meat Products,424 S 2nd St,New Bedford,F,2740,,41.62215214,70.9220983,248162.1555,819265.4699,M,100
R3694,Davio's At Royal Sonesta Hotel,75 Arlington St Lbby Lbby,Boston,R,2116,120,42.35062226,71.0701778,235413.6487,900103.1544,M,100
R105,Davio's Restaurant,198 Elm St,Westfield,R,1085,15,42.1247541,72.7479142,96818.8004,875680.6372,M,100
R3659,Davy's Locker,1480 E Rodney French Blvd,New Bedford,R,2744,112.5,41.61010837,70.9057437,249534.446,817937.1941,M,100
R563,Dawn Til Dusk,90 Pond St,South Weymouth,R,2190,18,42.16807,70.958425,244749.7554,879879.0937,M,100
G127,De Lucas Market Inc,11 Charles St,Boston,G,2114,150,42.30060354,71.0612166,236180.5523,894551.1105,T,100
G128,De Mellos Market,1275 Cove Rd,New Bedford,G,2744,7.5,41.6150543,70.9261697,247828.1582,818474.8564,M,100
IC19,Dean College,99 Main Street,Franklin,IC,2038,88.522875,42.08551803,71.3994532,208318.9393,870572.7257,M,100
R837,Dean Park Pizza,745 Main St,Shrewsbury,R,1545,19.5,42.29555369,71.7005441,183462.4564,893916.5771,M,100
R3296,Deana Martin,50 Terminal St,Charlestown,R,2129,75,42.38131643,71.0535251,236767.8341,903519.5694,M,100
F197,Deanos Pastchia Inc,50 Terminal St,Boston,F,2129,,42.36307044,71.0191119,239613.2051,901508.2966,M,71
F198,Dean's Beans Organic Coffee,50 R W Moore Blvd,Orange,F,1364,,42.56842856,72.2993493,134367.9026,924515.2726,M,81
R1067,Debbie Wong Restaurant,315 Dalton Ave,Pittsfield,R,1201,22.5,42.461075,73.21997,58545.65024,913709.0333,M,100
R1068,Debbie Wong Restaurant,54 W Main St,Ware,R,1082,22.5,42.26043083,72.2457558,138469.0708,890264.859,M,100
R2578,Debbie Wong Restaurant,874 Memorial Ave,West Springfield,R,1089,45,42.0952696,72.6117039,108037.7047,872250.245,M,100
R3174,Debra Kopec,467 Memorial Dr,Chicopee,R,1020,64.5,42.17065854,72.5773527,110984.9134,880586.7145,M,100
F199,Decas Cranberry CO,461 Marys Pond Rd,Rochester,F,2770,,41.75723388,70.7942339,258693.983,834348.3647,M,100
W104,Decas Cranberry Sales Inc,219 Main St Ste A,Wareham,W,2571,,42.66631249,71.8046574,175024.0455,935125.7076,T,66
IS6,Deerfield Academy,7 Boyden Lane,Deerfield,IS,1342,42.454125,42.53888691,72.6028219,109409.4838,921511.8305,M,63
IH57,DEERFIELD ACADEMY INFIRMARY,ALBANY ROAD,DEERFIELD,IH,1342,6.2415,42.55092385,72.618644,108127.3921,922865.7262,M,81
W105,Defusco & Son Italian Bakery,1211 Osgood St Ste 1,North Andover,W,1845,,42.71900797,71.1121327,231770.8751,941007.1177,M,66
F200,Deja Brew Inc,390 Central St,Boylston,F,1505,,42.34491521,71.6975453,183722.4414,899398.8567,M,100
F201,Deja Brew Inc,510 Boston Tpke,Shrewsbury,F,1545,,42.27666639,71.7165048,182140.9627,891821.8946,M,100
R2121,Delano's Restaurant,28 Ridgecrest Rd,Amherst,R,1002,37.5,42.40332363,72.5206145,115981.838,906370.5155,M,100
F202,Delftree Corp,234 Union St,North Adams,F,1247,,42.70116895,73.1008084,68845.09924,940183.9608,M,100
R1069,Deli King,885 Main St Ste 8,Tewksbury,R,1876,22.5,42.61379379,71.2383194,221470.605,929279.9958,M,100
G129,Deli of Shaker Road,157 Shaker Rd,East Longmeadow,G,1028,45,42.0579269,72.5172635,115800.1498,868005.3481,M,100
R106,Delux Cafe The,100 Chandler St,Boston,R,2116,15,42.3463954,71.0730793,235176.9457,899632.4548,M,100
F203,Demakes Enterprises Inc,37 Waterhill St,Lynn,F,1905,,42.46471824,70.9693935,243638.4741,912823.2132,M,100
R896,Demanio's Restaurant,14 Malden St,Revere,R,2151,21,42.41648601,71.0087176,240435.2554,907446.3475,M,100
R2579,Demarco Restaurant,9 India St,Nantucket,R,2554,45,41.283975,70.099725,317310.7547,782504.5073,M,100
R564,Demos Restaurant,146 Lexington St,Waltham,R,2452,18,42.38135465,71.2363878,221708.8812,903461.1317,M,100
G130,Demoulas,240 Broadway,Raynham,G,2767,148.5,41.93630475,71.081252,234727.1623,854079.9177,M,100
G131,Demoulas,2 Water St Ste 2,Haverhill,G,1830,120,42.77511342,71.0764795,234660.3195,947253.6245,M,100
G132,Demoulas Super Market 3,240 Main St,Wilmington,G,1887,300,42.55604163,71.1809184,226204.2719,922880.778,M,100
G133,Demoulas Super Market 9,400 Lowell Ave Ste 1,Haverhill,G,1832,225,42.77487536,71.1157708,231444.9154,947211.9531,M,100
G134,Demoulas Super Markets,350 Winthrop Ave Ste 10,North Andover,G,1845,300,42.6795958,71.1337152,230021.8278,936621.1565,M,62
G135,Demoulas Super Markets,700 Boston Rd Ste 13,Billerica,G,1821,300,42.54038622,71.2467481,220803.2542,921123.6129,M,100
G136,Demoulas Super Markets,331 Fletcher St,Lowell,G,1854,82.5,42.64442373,71.3208046,214695.646,932665.0138,M,100
G137,Demoulas Super Markets 14,130 Water St,Fitchburg,G,1420,187.5,42.57964876,71.794566,175818.1006,925495.8634,M,100
G138,Demoulas Super Markets 5,700 Essex St Ste 2,Lawrence,G,1841,90,42.70325859,71.1715521,226910.4914,939237.133,M,100
G139,Demoulas Supermarket,288 Chelmsford St Ste A,Chelmsford,G,1824,300,42.61232,71.331875,213794.8057,929096.941,M,100
F204,Denise's Homemade Ice Cream,4 College Ave,Somerville,F,2144,,42.39654555,71.1222243,231102.9082,905183.8301,M,100
W106,Dennis Oyster Co LLC,17 South St,Dennis Port,W,2639,,42.11960208,71.0402455,238018.1007,874456.0497,T,66
G140,Dennis Public Market,653 Main St,Dennis,G,2638,27,41.73607239,70.1944725,308605.2102,832586.3387,M,100
F205,Denny S Sweet Onion Rings,21 Neptune Blvd,Lynn,F,1902,,42.46077236,70.9542596,244885.9122,912392.7688,M,100
R3064,Denny's,38 Commercial Rd,Leominster,R,1453,60,42.53335033,71.7423966,180086.2322,920339.4675,M,100
R3191,Denny's,494 Lincoln St,Worcester,R,1605,67.5,42.29466792,71.7749002,177330.5029,893835.2802,M,100
R2395,Denny's Pantry,469 Bernardston Rd,Greenfield,R,1301,40.5,42.60888692,72.5870373,110805.1196,929270.3557,M,100
R897,Deno's Pizza,2040 CENTRE ST,WEST ROXBURY,R,2132,21,42.280348,71.1582152,228191.4479,892264.6461,M,100
F206,Depot Donuts Inc,700 Depot St,Easton,F,2356,,42.02418897,71.1194277,231517.6906,863826.2689,M,100
W107,Desmond Enterprises Inc,30 Ranger Cir,South Weymouth,W,2190,,42.16967658,70.9379772,246438.1344,880068.4677,M,66
R565,Destino,1505 Hyde Park Ave,Hyde Park,R,2136,18,42.2474395,71.127863,230710.9237,888619.8609,M,100
R1595,Destino's,129 Prospect St,Gloucester,R,1930,30,42.61694522,70.6576609,269108.5204,929938.3773,M,100
R2918,Deuxave,61 Massachusetts Ave,Boston,R,2115,52.5,42.34954144,71.0888507,233875.7553,899975.5177,M,100
W108,"Devens Cpl, Inc.",56 Barnum Rd,Ayer,W,1434,,42.550999,71.5758488,193770.4761,922274.3877,T,66
IH260,DEVEREUX HOUSE NURSING HOME,39 LAFAYETTE STREET,MARBLEHEAD,IH,1945,21.024,42.49339837,70.8752472,251357.851,916061.3552,M,100
F207,Devine Ice Cream,1263 River St,Boston,F,2136,,42.25586878,71.1237302,231047.8526,889557.624,M,100
R1596,Devlin's Restaurants,332 Washington St,Brighton,R,2135,30,42.3490453,71.1521945,228656.9338,899897.1892,M,100
G141,Dhwaites Market,36 Railroad St,Methuen,G,1844,15,42.7214852,71.1868226,225651.9168,941257.1636,M,100
W109,Di Mare/New England Farms,84 New England Prod Ctr,Chelsea,W,2150,,42.39529006,71.0527082,236826.9629,905072.0561,M,53
R1070,Di Nero's Restaurant,235 Hull St,Cohasset,R,2025,22.5,42.25974983,70.8447413,254064.9228,890127.8971,T,100
W110,Di Silva Fruit,32 Auburn St Ste 34,Chelsea,W,2150,,42.20471033,71.8323757,172551.8995,883860.2567,T,66
R566,Diamante Restaurant,206 Lawrence St,Lawrence,R,1841,18,42.71624773,71.1654077,227408.2529,940682.01,M,100
W111,Diamond Bakery,101 Arch St FL 9,Boston,W,2110,,42.354975,71.058455,236376.9989,900591.5689,T,66
W112,Diana's Commonwealth Bakery,120 Bowles Rd,Agawam,W,1001,,42.05648737,72.6546873,104423.9422,867990.2937,M,66
R3621,Dick's Last Resort of Boston,1 Faneuil Hall Market Pl,Boston,R,2109,105,42.3599948,71.0556558,236604.7063,901150.3419,M,100
R2122,Diesel Cafe,257 Elm St,Somerville,R,2144,37.5,42.39548567,71.1219483,231126.1476,905066.2034,M,100
R567,Different Tastes,103a Broadway,Chelsea,R,2150,18,42.3885599,71.0416567,237740.8764,904329.3277,M,100
