"attempt","att2","treated_location","treated_state_2"
6,-0.0356409409008538,"OR","CA"
7,-0.0167869911490417,"OR","CA"
8,0.0671806181406387,"OR","CA"
9,0.0320652337895928,"OR","CA"
10,0.141891854299559,"OR","CA"
11,0.152580454833993,"OR","CA"
12,0.0858875601433384,"OR","CA"
13,0.195124524847433,"OR","CA"
14,0.000360016330876703,"OR","CA"
15,0.000360016330876703,"OR","CA"
16,0.156553721494968,"OR","CA"
17,0.238301366149102,"OR","CA"
18,0.0997025588158969,"OR","CA"
19,0.14460341935673,"OR","CA"
20,0.0137245369222265,"OR","CA"
21,0.0346705422037896,"OR","CA"
22,-0.000640039531371511,"OR","CA"
23,0.0126861206586953,"OR","CA"
24,0.254954643707893,"OR","CA"
25,0.018033923934834,"OR","CA"
26,0.200820175397106,"OR","CA"
27,-0.0547547598513859,"OR","CA"
28,0.135761366678534,"OR","CA"
29,0.152026297020354,"OR","CA"
30,0.110723602128217,"OR","CA"
31,0.109932674658594,"OR","CA"
32,0.0715439966213865,"OR","CA"
33,0.0507211827230166,"OR","CA"
34,0.160085472283665,"OR","CA"
35,0.117745422667307,"OR","CA"
36,0.0486634340008291,"OR","CA"
37,0.165396909426572,"OR","CA"
38,0.119538304891496,"OR","CA"
39,0.109566225404745,"OR","CA"
40,0.194099115767299,"OR","CA"
41,0.0936029283791416,"OR","CA"
42,-0.0619613201594309,"OR","CA"
43,0.157222800157188,"OR","CA"
44,0.104927528800626,"OR","CA"
45,0.147190961589936,"OR","CA"
46,0.0036666398545752,"OR","CA"
47,0.0257714213178234,"OR","CA"
48,0.0244428762463436,"OR","CA"
49,0.16110601503358,"OR","CA"
50,0.242249460428773,"OR","CA"
1,0.0145419294578455,"SC","CA"
2,0.205962995231723,"SC","CA"
3,0.0155961339237162,"SC","CA"
4,0.0549870440169836,"SC","CA"
5,-0.0115359893999232,"SC","CA"
6,0.0329553499763955,"SC","CA"
7,0.155163806740507,"SC","CA"
8,0.116502161531586,"SC","CA"
9,0.116502161531586,"SC","CA"
10,0.123845854315751,"SC","CA"
11,0.134366649160065,"SC","CA"
12,0.047599164995668,"SC","CA"
13,0.0185667110470264,"SC","CA"
14,0.193912981736157,"SC","CA"
15,-0.0372871544988911,"SC","CA"
16,0.115084062064982,"SC","CA"
17,0.146928249388683,"SC","CA"
18,0.0944686839596134,"SC","CA"
19,0.000307141417722258,"SC","CA"
20,0.152586370482822,"SC","CA"
21,0.126370611896441,"SC","CA"
22,0.0860406579613441,"SC","CA"
23,0.0320417186880718,"SC","CA"
24,0.0729125530364315,"SC","CA"
25,0.0385831052414558,"SC","CA"
26,0.108139121007845,"SC","CA"
27,0.0768686936406114,"SC","CA"
28,0.0157574731131382,"SC","CA"
29,0.0402400508589908,"SC","CA"
30,0.046498954376373,"SC","CA"
31,0.0664366892636684,"SC","CA"
32,0.0927708645362831,"SC","CA"
33,0.219666093275189,"SC","CA"
34,0.101917271860771,"SC","CA"
35,0.0327822814717635,"SC","CA"
36,0.121708793633249,"SC","CA"
37,0.0759003308035092,"SC","CA"
38,0.126362721134122,"SC","CA"
39,0.038857631474697,"SC","CA"
40,0.0742581866609138,"SC","CA"
41,0.0865002509973749,"SC","CA"
42,0.179956926187629,"SC","CA"
43,0.0664145915671828,"SC","CA"
44,0.102720448158351,"SC","CA"
45,0.145926716094414,"SC","CA"
46,0.110715344659669,"SC","CA"
47,0.17480076725289,"SC","CA"
48,0.0667214257316578,"SC","CA"
49,0.00715234775892985,"SC","CA"
50,0.184305526283557,"SC","CA"
1,-0.097296577831732,"TN","CA"
2,-0.044956947574591,"TN","CA"
3,-0.077576490916651,"TN","CA"
4,-0.0903980046763658,"TN","CA"
5,-0.0954229880461037,"TN","CA"
6,-0.105971251820448,"TN","CA"
7,-0.0784236062621374,"TN","CA"
8,-0.144043673618272,"TN","CA"
9,-0.0858977098371784,"TN","CA"
10,-0.120305628015101,"TN","CA"
11,-0.103152286807319,"TN","CA"
12,-0.0681980765134246,"TN","CA"
13,-0.121227055069042,"TN","CA"
14,-0.0339560380151841,"TN","CA"
15,-0.0798537431086023,"TN","CA"
16,-0.0865770755929604,"TN","CA"
17,-0.0940701430169871,"TN","CA"
18,-0.0955487573858974,"TN","CA"
19,-0.147349184428128,"TN","CA"
20,-0.025561961148073,"TN","CA"
21,-0.025561961148073,"TN","CA"
22,-0.0534486019567824,"TN","CA"
23,-0.067615976787632,"TN","CA"
24,-0.0927854837836559,"TN","CA"
25,-0.0547838845039432,"TN","CA"
26,-0.0675630103013699,"TN","CA"
27,-0.0537650220920278,"TN","CA"
28,-0.111178870154896,"TN","CA"
29,-0.0673139914663558,"TN","CA"
30,-0.123989754212527,"TN","CA"
31,-0.0975847900325517,"TN","CA"
32,-0.13326446838996,"TN","CA"
33,-0.0565334016564208,"TN","CA"
34,-0.055911528426931,"TN","CA"
35,-0.165042710108129,"TN","CA"
36,-0.157329899773416,"TN","CA"
37,-0.114147741675115,"TN","CA"
38,-0.090912333121084,"TN","CA"
39,-0.0715327905031862,"TN","CA"
40,-0.08013420443244,"TN","CA"
41,-0.114464774655048,"TN","CA"
42,-0.0728849819837043,"TN","CA"
43,-0.0728849819837043,"TN","CA"
44,-0.0345204593367778,"TN","CA"
45,-0.114719954250639,"TN","CA"
46,-0.0215138064248218,"TN","CA"
47,-0.0783471694166572,"TN","CA"
48,-0.0696587399988849,"TN","CA"
49,-0.135958764892704,"TN","CA"
50,-0.135958764892704,"TN","CA"
1,0.0858558132910901,"TX","CA"
2,0.0858558132910901,"TX","CA"
3,0.100049466561889,"TX","CA"
4,-0.0278283382567807,"TX","CA"
5,0.0312131382379844,"TX","CA"
6,0.0618742404520537,"TX","CA"
7,0.11144854956832,"TX","CA"
8,-0.0170280439210083,"TX","CA"
9,0.063234933523856,"TX","CA"
10,0.063234933523856,"TX","CA"
11,-0.0505158665578672,"TX","CA"
12,0.0651500310781822,"TX","CA"
13,0.00295623695542141,"TX","CA"
14,0.0147297091925358,"TX","CA"
15,0.0318005581878399,"TX","CA"
16,-0.0299671130348509,"TX","CA"
17,-0.0100095437511512,"TX","CA"
18,0.102881955494962,"TX","CA"
19,0.0409353670273001,"TX","CA"
20,0.0031037358423744,"TX","CA"
21,0.028775454121474,"TX","CA"
22,0.0552276540861296,"TX","CA"
23,0.0328418084996715,"TX","CA"
24,0.0386833232706426,"TX","CA"
25,-0.0319571593257813,"TX","CA"
26,0.0271474889766918,"TX","CA"
27,0.100026737592451,"TX","CA"
28,-0.00185768092140796,"TX","CA"
29,0.112847505179222,"TX","CA"
30,-0.0249981487182224,"TX","CA"
31,-0.00420965946290596,"TX","CA"
32,0.0270643027877109,"TX","CA"
33,0.0855065772845848,"TX","CA"
34,0.0138770127333781,"TX","CA"
35,0.0107345220805263,"TX","CA"
36,0.0525483446321125,"TX","CA"
37,0.0680963286236864,"TX","CA"
38,0.102825177786723,"TX","CA"
39,0.0581250106172529,"TX","CA"
40,0.0770307727040025,"TX","CA"
41,0.0515436760372991,"TX","CA"
42,-0.0034685256513044,"TX","CA"
43,0.0120517287483035,"TX","CA"
44,0.0120517287483035,"TX","CA"
45,0.000406988541988615,"TX","CA"
46,-0.0056572335086285,"TX","CA"
47,0.0287953340064904,"TX","CA"
48,-0.00934320289603158,"TX","CA"
49,0.0663551689206491,"TX","CA"
50,0.00628447212019122,"TX","CA"
1,0.0841342297163087,"UT","CA"
2,0.193357465394936,"UT","CA"
3,0.120581133228349,"UT","CA"
4,0.0512134784395947,"UT","CA"
5,0.177743290081832,"UT","CA"
6,0.20780281152413,"UT","CA"
7,0.178829980142041,"UT","CA"
8,0.131513096657223,"UT","CA"
9,0.104692800185415,"UT","CA"
10,0.165621962141109,"UT","CA"
11,0.162206171183507,"UT","CA"
12,0.0963152641310932,"UT","CA"
13,0.101359862530973,"UT","CA"
14,0.236596314531712,"UT","CA"
15,0.0797646209087511,"UT","CA"
16,0.145492923073356,"UT","CA"
17,0.125619110865612,"UT","CA"
18,0.0858663846196462,"UT","CA"
19,0.128782978478944,"UT","CA"
20,0.34369961832148,"UT","CA"
21,0.052458089924613,"UT","CA"
22,0.152788783696353,"UT","CA"
23,0.285571994729983,"UT","CA"
24,0.0942405307415441,"UT","CA"
25,0.143668737832728,"UT","CA"
26,0.0371209069618724,"UT","CA"
27,0.234089147883104,"UT","CA"
28,0.152826905630803,"UT","CA"
29,0.0800626876456554,"UT","CA"
30,0.0934314738327212,"UT","CA"
31,0.166504698314143,"UT","CA"
32,0.0994532549339393,"UT","CA"
33,0.291534907346785,"UT","CA"
34,0.179345114815357,"UT","CA"
35,0.0499816499325377,"UT","CA"
36,0.197537778589026,"UT","CA"
37,0.146394486382464,"UT","CA"
38,0.17965984233764,"UT","CA"
39,0.198378189733575,"UT","CA"
40,0.0593945580477896,"UT","CA"
41,0.228248756599574,"UT","CA"
42,0.155759142836553,"UT","CA"
43,0.11029471871798,"UT","CA"
44,0.148935144859129,"UT","CA"
45,0.144813824863363,"UT","CA"
46,0.0792231318160388,"UT","CA"
47,0.169537477526545,"UT","CA"
48,0.203828609034236,"UT","CA"
49,0.196380464648433,"UT","CA"
50,0.118095308348376,"UT","CA"
1,0.0722161706239158,"AL","CT"
2,0.102921170767767,"AL","CT"
3,0.151537516530095,"AL","CT"
4,0.139733099335698,"AL","CT"
5,0.107134646555651,"AL","CT"
6,0.135643099900391,"AL","CT"
7,0.11305021639486,"AL","CT"
8,0.0856013795622399,"AL","CT"
9,0.134611246298525,"AL","CT"
10,0.119045215187414,"AL","CT"
11,0.10015198899068,"AL","CT"
12,0.145888694424897,"AL","CT"
13,0.100512610724748,"AL","CT"
14,0.131587564098217,"AL","CT"
15,0.131800345951123,"AL","CT"
16,0.0984485060097925,"AL","CT"
17,0.117546643048152,"AL","CT"
18,0.114431487148117,"AL","CT"
19,0.10513089791251,"AL","CT"
20,0.0898584102799913,"AL","CT"
21,0.0857420799655162,"AL","CT"
22,0.0975962127273628,"AL","CT"
23,0.131432598759315,"AL","CT"
24,0.128153538783601,"AL","CT"
25,0.0960191932622746,"AL","CT"
26,0.112228822019343,"AL","CT"
27,0.0901875247360332,"AL","CT"
28,0.133370025517493,"AL","CT"
29,0.149675889339571,"AL","CT"
30,0.10309593435888,"AL","CT"
31,0.0883156190077828,"AL","CT"
32,0.100303627710092,"AL","CT"
33,0.0666419837947045,"AL","CT"
34,0.096017407061958,"AL","CT"
35,0.154872574779962,"AL","CT"
36,0.0628515170154864,"AL","CT"
37,0.126615111885246,"AL","CT"
38,0.0824051464803136,"AL","CT"
39,0.0770877774690168,"AL","CT"
40,0.10214123896529,"AL","CT"
41,0.128170431844776,"AL","CT"
42,0.101412642461347,"AL","CT"
43,0.0969634124636695,"AL","CT"
44,0.0865422736848463,"AL","CT"
45,0.0915993851720676,"AL","CT"
46,0.0852612133912337,"AL","CT"
47,0.0852612133912337,"AL","CT"
48,0.0791488678627691,"AL","CT"
49,0.088672321953303,"AL","CT"
50,0.0906437958141007,"AL","CT"
1,0.130901597850329,"AZ","CT"
2,0.109307175496977,"AZ","CT"
3,0.177106419227574,"AZ","CT"
4,0.0645306321392686,"AZ","CT"
5,0.139521418987347,"AZ","CT"
6,0.0294261048435858,"AZ","CT"
7,0.0347465611777456,"AZ","CT"
8,0.0132665846459763,"AZ","CT"
9,0.0663546916740112,"AZ","CT"
10,0.101476136246131,"AZ","CT"
11,0.1625705256969,"AZ","CT"
12,0.104063722399121,"AZ","CT"
13,0.0609663948575434,"AZ","CT"
14,0.100542136304884,"AZ","CT"
15,0.0595165835730878,"AZ","CT"
16,0.0476587885789505,"AZ","CT"
17,0.163683141105856,"AZ","CT"
18,0.0593782022654453,"AZ","CT"
19,0.129709622559427,"AZ","CT"
20,0.149041233716358,"AZ","CT"
21,0.0787504878748075,"AZ","CT"
22,0.0161811473558208,"AZ","CT"
23,0.028746453533654,"AZ","CT"
24,0.0848314943826322,"AZ","CT"
25,0.0207930168420821,"AZ","CT"
26,0.0541964803947908,"AZ","CT"
27,0.12362726244022,"AZ","CT"
28,-0.00959311124509959,"AZ","CT"
29,0.0407766902073663,"AZ","CT"
30,0.154992458929994,"AZ","CT"
31,0.157465009714477,"AZ","CT"
32,0.153894922111809,"AZ","CT"
33,0.0708643839739985,"AZ","CT"
34,0.126600376451538,"AZ","CT"
35,0.197555314061079,"AZ","CT"
36,0.16886692534781,"AZ","CT"
37,0.108102935075667,"AZ","CT"
38,0.0255634347310709,"AZ","CT"
39,0.115682020297416,"AZ","CT"
40,0.157847695769643,"AZ","CT"
41,0.188482789404237,"AZ","CT"
42,0.0423407728903261,"AZ","CT"
43,0.0055325357072291,"AZ","CT"
44,0.0677190685229698,"AZ","CT"
45,0.120705618372581,"AZ","CT"
46,-0.00231434527047064,"AZ","CT"
47,0.0441708514017992,"AZ","CT"
48,0.0755434774865014,"AZ","CT"
49,0.178603870112046,"AZ","CT"
50,0.109486709533346,"AZ","CT"
1,-0.218257174736388,"CO","CT"
2,-0.232586587260086,"CO","CT"
3,-0.240028743952766,"CO","CT"
4,-0.254145130007094,"CO","CT"
5,-0.152753165007019,"CO","CT"
6,-0.272366171007875,"CO","CT"
7,-0.187220553739516,"CO","CT"
8,-0.178682510457484,"CO","CT"
9,-0.185987367722052,"CO","CT"
10,-0.227862811047638,"CO","CT"
11,-0.22991746624481,"CO","CT"
12,-0.245573655794717,"CO","CT"
13,-0.131165667724835,"CO","CT"
14,-0.273576443622378,"CO","CT"
15,-0.163357960568123,"CO","CT"
16,-0.237920274636254,"CO","CT"
17,-0.25473646984491,"CO","CT"
18,-0.219772653426056,"CO","CT"
19,-0.231609353463429,"CO","CT"
20,-0.222366877491659,"CO","CT"
21,-0.218489412696132,"CO","CT"
22,-0.253222063844786,"CO","CT"
23,-0.225911379727924,"CO","CT"
24,-0.194974356636465,"CO","CT"
25,-0.188180068952305,"CO","CT"
26,-0.221904578446766,"CO","CT"
27,-0.189306292307947,"CO","CT"
28,-0.227517773420767,"CO","CT"
29,-0.248775561140493,"CO","CT"
30,-0.250830402689659,"CO","CT"
31,-0.226212399251568,"CO","CT"
32,-0.18685436973819,"CO","CT"
33,-0.212321851472171,"CO","CT"
34,-0.218628756478923,"CO","CT"
35,-0.159050397756018,"CO","CT"
36,-0.198753115226427,"CO","CT"
37,-0.231850150866206,"CO","CT"
38,-0.117787306320243,"CO","CT"
39,-0.194132971499856,"CO","CT"
40,-0.221626096944522,"CO","CT"
41,-0.20041735497897,"CO","CT"
42,-0.230297399402679,"CO","CT"
43,-0.258376684230087,"CO","CT"
44,-0.219623705316153,"CO","CT"
45,-0.219428427631825,"CO","CT"
46,-0.192753467446308,"CO","CT"
47,-0.229143385980787,"CO","CT"
48,-0.193842499851041,"CO","CT"
49,-0.240581623214386,"CO","CT"
50,-0.213094208235984,"CO","CT"
1,0.104489148347609,"FL","CT"
2,0.117242115952549,"FL","CT"
3,0.187233336181216,"FL","CT"
4,0.141417965671243,"FL","CT"
5,0.154957204425761,"FL","CT"
6,0.110973391698253,"FL","CT"
7,0.146804180251221,"FL","CT"
8,0.14104315582746,"FL","CT"
9,0.156890956871242,"FL","CT"
10,0.131394268351332,"FL","CT"
11,0.117949513050438,"FL","CT"
12,0.180577387861332,"FL","CT"
13,0.118629743208609,"FL","CT"
14,0.110357472603008,"FL","CT"
15,0.155690195217712,"FL","CT"
16,0.147341584429777,"FL","CT"
17,0.129779828141885,"FL","CT"
18,0.175856709339532,"FL","CT"
19,0.104516708302594,"FL","CT"
20,0.159228733468788,"FL","CT"
21,0.146924051145116,"FL","CT"
22,0.0727689121786792,"FL","CT"
23,0.16544273876301,"FL","CT"
24,0.183065661514793,"FL","CT"
25,0.100113643997204,"FL","CT"
26,0.135366762565473,"FL","CT"
27,0.122747331093107,"FL","CT"
28,0.120567917987998,"FL","CT"
29,0.184503807092662,"FL","CT"
30,0.11911274222077,"FL","CT"
31,0.194397417706555,"FL","CT"
32,0.134509968120595,"FL","CT"
33,0.198701246459807,"FL","CT"
34,0.160271823055526,"FL","CT"
35,0.159552657411208,"FL","CT"
36,0.159552657411208,"FL","CT"
37,0.159781360782849,"FL","CT"
38,0.159781360782849,"FL","CT"
39,0.12088958935976,"FL","CT"
40,0.109196402412671,"FL","CT"
41,0.0929090235116645,"FL","CT"
42,0.149265112967346,"FL","CT"
43,0.125192904170449,"FL","CT"
44,0.139313979695453,"FL","CT"
45,0.174922212027251,"FL","CT"
46,0.159932133774046,"FL","CT"
47,0.174865440481975,"FL","CT"
48,0.125695172074945,"FL","CT"
49,0.130841838225446,"FL","CT"
50,0.15832765773172,"FL","CT"
1,-0.0395226506388953,"GA","CT"
2,-0.00853775531138682,"GA","CT"
3,0.00713413177372051,"GA","CT"
4,-0.00632998993531653,"GA","CT"
5,-0.0260167641273946,"GA","CT"
6,0.00565315893981296,"GA","CT"
7,-0.00949100012713201,"GA","CT"
8,-0.0197558140489172,"GA","CT"
9,-0.0375129730403219,"GA","CT"
10,-0.0429075689707944,"GA","CT"
11,-0.0158676483295838,"GA","CT"
12,0.0250277715248067,"GA","CT"
13,-0.0371400740590094,"GA","CT"
14,-0.026204547445691,"GA","CT"
15,-0.064041323184336,"GA","CT"
16,0.0279686425411173,"GA","CT"
17,0.000290775833025968,"GA","CT"
18,-0.00329237027504955,"GA","CT"
19,-0.0354168995260973,"GA","CT"
20,0.0247356893922887,"GA","CT"
21,-0.0325685700747489,"GA","CT"
22,0.0139211781351406,"GA","CT"
23,0.00593615380182666,"GA","CT"
24,-0.0381925074808346,"GA","CT"
25,-0.0101693432186957,"GA","CT"
26,0.0160781874838347,"GA","CT"
27,-0.016976962530893,"GA","CT"
28,0.0375574308384406,"GA","CT"
29,-0.027235696186106,"GA","CT"
30,-0.027235696186106,"GA","CT"
31,0.00800870158608448,"GA","CT"
32,-0.00452430653654649,"GA","CT"
33,-0.0571827996863523,"GA","CT"
34,0.034251966944887,"GA","CT"
35,0.0144417319555419,"GA","CT"
36,-0.0200160384975545,"GA","CT"
37,0.0169992655647006,"GA","CT"
38,0.0112417905783479,"GA","CT"
39,0.0179596859973394,"GA","CT"
40,-0.00623941284084448,"GA","CT"
41,-0.0208402425590259,"GA","CT"
42,-0.0467716976603897,"GA","CT"
43,-0.00343917111937234,"GA","CT"
44,-0.00343917111937234,"GA","CT"
45,0.0116828038391616,"GA","CT"
46,0.023108341314715,"GA","CT"
47,0.0299461499871118,"GA","CT"
48,-0.00594006051263564,"GA","CT"
49,0.0247415853753499,"GA","CT"
50,-0.00579588280956326,"GA","CT"
1,0.00673744041649068,"IA","CT"
2,0.00736485921191155,"IA","CT"
3,0.0238719054946438,"IA","CT"
4,0.00883469682185804,"IA","CT"
5,0.0583825566363416,"IA","CT"
6,0.0629758195071843,"IA","CT"
7,0.0341546121622227,"IA","CT"
8,0.0242991717712393,"IA","CT"
9,0.0178072879388198,"IA","CT"
10,0.0678789306518251,"IA","CT"
11,0.00850472780482486,"IA","CT"
12,-0.0134469547900125,"IA","CT"
13,0.0227556324928606,"IA","CT"
14,0.0127237713638303,"IA","CT"
15,0.00592027783395108,"IA","CT"
16,0.0310226434954788,"IA","CT"
17,-0.0269629534214816,"IA","CT"
18,0.0312468428847715,"IA","CT"
19,0.0557823465537715,"IA","CT"
20,-0.00205597740298953,"IA","CT"
21,-0.0215930731420467,"IA","CT"
22,-0.00990854919641555,"IA","CT"
23,0.020542206209101,"IA","CT"
24,0.0418045694454434,"IA","CT"
25,0.0310443444937088,"IA","CT"
26,0.0283585618814659,"IA","CT"
27,-0.00639610624155339,"IA","CT"
28,0.00553302349817491,"IA","CT"
29,0.0108140248246854,"IA","CT"
30,0.000109202342374304,"IA","CT"
31,0.0114782745856094,"IA","CT"
32,0.0165308111972345,"IA","CT"
33,0.0660125700474386,"IA","CT"
34,0.0311839746337508,"IA","CT"
35,0.0499614702735121,"IA","CT"
36,0.00724245124026837,"IA","CT"
37,0.0555134606151334,"IA","CT"
38,-0.020065622454915,"IA","CT"
39,0.0580802214268816,"IA","CT"
40,0.0549491933294597,"IA","CT"
41,0.0198500298104686,"IA","CT"
42,0.0305647887261483,"IA","CT"
43,-0.00318823275994076,"IA","CT"
44,0.0260234154294639,"IA","CT"
45,0.0412747132756826,"IA","CT"
46,0.0635435497206095,"IA","CT"
47,0.0325921521261608,"IA","CT"
48,0.023096275597288,"IA","CT"
49,0.0786019147519445,"IA","CT"
50,0.0488919821385698,"IA","CT"
1,0.0215815855955572,"IL","CT"
2,0.0687927477648776,"IL","CT"
3,0.11704094534372,"IL","CT"
4,-0.0869362807038154,"IL","CT"
5,-0.0733431355891476,"IL","CT"
6,-0.0797452773553319,"IL","CT"
7,0.117213788214873,"IL","CT"
8,0.0708036652472354,"IL","CT"
9,0.0652898501667643,"IL","CT"
10,0.105216016018737,"IL","CT"
11,0.150124151926102,"IL","CT"
12,0.141398495619701,"IL","CT"
13,-0.0183757112190564,"IL","CT"
14,-0.0217012813746143,"IL","CT"
15,-0.0217012813746143,"IL","CT"
16,-0.0774090273883915,"IL","CT"
17,0.00838424857460209,"IL","CT"
18,0.079452074774928,"IL","CT"
19,-0.0155989933001389,"IL","CT"
20,-0.0516069911014846,"IL","CT"
21,-0.0120561340783415,"IL","CT"
22,0.0224389032575703,"IL","CT"
23,0.00785216404730973,"IL","CT"
24,-0.0370212819676386,"IL","CT"
25,0.0203323616478676,"IL","CT"
26,-0.0233985704156745,"IL","CT"
27,-0.0393264417235391,"IL","CT"
28,0.0279424317663882,"IL","CT"
29,0.0365165729755922,"IL","CT"
30,0.027479331550574,"IL","CT"
31,0.0641034927368374,"IL","CT"
32,0.0433214398816445,"IL","CT"
33,-0.0851523924121178,"IL","CT"
34,-0.0851523924121178,"IL","CT"
35,-0.0707498029843332,"IL","CT"
36,-0.038777823558447,"IL","CT"
37,-0.057070536541726,"IL","CT"
38,0.167787775932071,"IL","CT"
39,-0.0572370619128184,"IL","CT"
40,-0.00744808777253852,"IL","CT"
41,0.129381212145171,"IL","CT"
42,0.142817308972715,"IL","CT"
43,0.0452938782940341,"IL","CT"
44,-0.00947880325300725,"IL","CT"
45,-0.0935484236958732,"IL","CT"
46,-0.0743016242083101,"IL","CT"
47,0.124865079237787,"IL","CT"
48,0.0615698664986074,"IL","CT"
49,-0.0454416654637931,"IL","CT"
50,0.024211338283891,"IL","CT"
1,-0.228842658853172,"IN","CT"
2,-0.210989508984271,"IN","CT"
3,-0.254951770033913,"IN","CT"
4,-0.219470816158543,"IN","CT"
5,-0.233971226281779,"IN","CT"
6,-0.188915708154291,"IN","CT"
7,-0.22349916546444,"IN","CT"
8,-0.225783002124037,"IN","CT"
9,-0.221234904207731,"IN","CT"
10,-0.213050049865701,"IN","CT"
11,-0.21240227082306,"IN","CT"
12,-0.256689310671531,"IN","CT"
13,-0.201028333669884,"IN","CT"
14,-0.199044524881213,"IN","CT"
15,-0.223838167096874,"IN","CT"
16,-0.210452045324913,"IN","CT"
17,-0.195052099302198,"IN","CT"
18,-0.195052099302198,"IN","CT"
19,-0.208890584605182,"IN","CT"
20,-0.211124723135881,"IN","CT"
21,-0.216281653439173,"IN","CT"
22,-0.194445052029266,"IN","CT"
23,-0.167747201615715,"IN","CT"
24,-0.238247492941233,"IN","CT"
25,-0.22077823334349,"IN","CT"
26,-0.22077823334349,"IN","CT"
27,-0.203676690428379,"IN","CT"
28,-0.252554571064162,"IN","CT"
29,-0.153413937867333,"IN","CT"
30,-0.173732363076045,"IN","CT"
31,-0.163913153519368,"IN","CT"
32,-0.210434416071782,"IN","CT"
33,-0.198101683232224,"IN","CT"
34,-0.249241521437917,"IN","CT"
35,-0.225170506370565,"IN","CT"
36,-0.178479521157623,"IN","CT"
37,-0.206383594552028,"IN","CT"
38,-0.18476574055808,"IN","CT"
39,-0.223869646691083,"IN","CT"
40,-0.185654274498497,"IN","CT"
41,-0.233656221814448,"IN","CT"
42,-0.190247484935126,"IN","CT"
43,-0.239971489994424,"IN","CT"
44,-0.175569218512614,"IN","CT"
45,-0.218114458246732,"IN","CT"
46,-0.22681040031249,"IN","CT"
47,-0.217990452192304,"IN","CT"
48,-0.191152178254473,"IN","CT"
49,-0.163300567633559,"IN","CT"
50,-0.234252259749656,"IN","CT"
1,0.2447873949389,"KY","CT"
2,0.135703455272308,"KY","CT"
3,0.130835784403961,"KY","CT"
4,0.235985090499707,"KY","CT"
5,0.221861190442339,"KY","CT"
6,0.176380946317581,"KY","CT"
7,0.16830762470808,"KY","CT"
8,0.134440440122898,"KY","CT"
9,0.203639249208481,"KY","CT"
10,0.322411213390274,"KY","CT"
11,0.234646806249526,"KY","CT"
12,0.285407600048047,"KY","CT"
13,0.236673193349452,"KY","CT"
14,0.177481504272539,"KY","CT"
15,0.194998274578742,"KY","CT"
16,0.176377388453139,"KY","CT"
17,0.225778322609112,"KY","CT"
18,0.230653551133397,"KY","CT"
19,0.199513663710637,"KY","CT"
20,0.184213621694457,"KY","CT"
21,0.200552100176859,"KY","CT"
22,0.130748756989514,"KY","CT"
23,0.258292934391512,"KY","CT"
24,0.17947176579743,"KY","CT"
25,0.152930220841237,"KY","CT"
26,0.128299199239568,"KY","CT"
27,0.240192523221653,"KY","CT"
28,0.212314302638544,"KY","CT"
29,0.166438677526323,"KY","CT"
30,0.198433247699845,"KY","CT"
31,0.227388187785723,"KY","CT"
32,0.279896083539217,"KY","CT"
33,0.181357566834841,"KY","CT"
34,0.243958775224419,"KY","CT"
35,0.128173302128589,"KY","CT"
36,0.220422727042575,"KY","CT"
37,0.201788156536905,"KY","CT"
38,0.24948193776739,"KY","CT"
39,0.135393982022429,"KY","CT"
40,0.263510954493245,"KY","CT"
41,0.25963454628304,"KY","CT"
42,0.211375195179372,"KY","CT"
