county_name,municipality_name,year,pop
sonoma,rohnert park,2001,42046
sonoma,santa rosa,2001,149691
sonoma,sebastopol,2001,7748
sonoma,sonoma,2001,9531
sonoma,unincorporated sonoma,2001,150246
sonoma,windsor,2001,23498
stanislaus,ceres,2001,35196
stanislaus,hughson,2001,4145
stanislaus,modesto,2001,192545
stanislaus,newman,2001,7443
stanislaus,oakdale,2001,15785
stanislaus,patterson,2001,12136
stanislaus,riverbank,2001,16193
stanislaus,turlock,2001,58061
stanislaus,unincorporated stanislaus,2001,107926
stanislaus,waterford,2001,6993
sutter,live oak,2001,6295
sutter,unincorporated sutter,2001,27921
sutter,yuba,2001,45506
tehama,corning,2001,6738
tehama,red bluff,2001,13151
tehama,tehama,2001,430
tehama,unincorporated tehama,2001,35830
trinity,unincorporated trinity,2001,12961
tulare,dinuba,2001,17067
tulare,exeter,2001,9249
tulare,farmersville,2001,8808
tulare,lindsay,2001,10315
tulare,porterville,2001,40219
tulare,tulare,2001,44468
tulare,unincorporated tulare,2001,141341
tulare,visalia,2001,93309
tulare,woodlake,2001,6703
tuolumne,sonora,2001,4493
tuolumne,unincorporated tuolumne,2001,50464
ventura,camarillo,2001,57905
ventura,fillmore,2001,13761
ventura,moorpark,2001,31568
ventura,ojai,2001,7843
ventura,oxnard,2001,174243
ventura,port hueneme,2001,22233
ventura,san buenaventura,2001,101199
ventura,santa paula,2001,28657
ventura,simi valley,2001,113573
ventura,thousand oaks,2001,118117
ventura,unincorporated ventura,2001,93845
yolo,davis,2001,61758
yolo,unincorporated yolo,2001,21900
yolo,west sacramento,2001,32009
yolo,winters,2001,6116
yolo,woodland,2001,50667
yuba,marysville,2001,12475
yuba,unincorporated yuba,2001,46068
yuba,wheatland,2001,2336
alameda,alameda,2002,72749
alameda,albany,2002,16924
alameda,berkeley,2002,104793
alameda,dublin,2002,33514
alameda,emeryville,2002,7181
alameda,fremont,2002,207639
alameda,hayward,2002,141850
alameda,livermore,2002,75560
alameda,newark,2002,43103
alameda,oakland,2002,399296
alameda,piedmont,2002,10969
alameda,pleasanton,2002,65712
alameda,san leandro,2002,81163
alameda,unincorporated alameda,2002,137763
alameda,union city,2002,68847
alpine,unincorporated alpine,2002,1242
amador,amador,2002,203
amador,ione,2002,7474
amador,jackson,2002,4098
amador,plymouth,2002,1029
amador,sutter creek,2002,2348
amador,unincorporated amador,2002,21007
butte,biggs,2002,1786
butte,chico,2002,66481
butte,gridley,2002,5694
butte,oroville,2002,13201
butte,paradise,2002,26510
butte,unincorporated butte,2002,93270
calaveras,angels camp,2002,3341
calaveras,unincorporated calaveras,2002,38432
colusa,colusa,2002,5526
colusa,unincorporated colusa,2002,9871
colusa,williams,2002,3832
contra costa,antioch,2002,96343
contra costa,brentwood,2002,29711
contra costa,clayton,2002,10922
contra costa,concord,2002,123415
contra costa,danville,2002,42563
contra costa,el cerrito,2002,23398
contra costa,hercules,2002,19953
contra costa,lafayette,2002,24233
contra costa,martinez,2002,36423
contra costa,moraga,2002,16387
contra costa,oakley,2002,26866
contra costa,orinda,2002,17723
contra costa,pinole,2002,19140
contra costa,pittsburg,2002,59355
contra costa,pleasant hill,2002,33108
contra costa,richmond,2002,100342
contra costa,san pablo,2002,30004
contra costa,san ramon,2002,47890
contra costa,unincorporated contra costa,2002,151682
contra costa,walnut creek,2002,65199
del norte,crescent city,2002,7263
del norte,unincorporated del norte,2002,20254
el dorado,placerville,2002,10223
el dorado,south lake tahoe,2002,23463
el dorado,unincorporated el dorado,2002,129614
fresno,clovis,2002,72514
fresno,coalinga,2002,15830
fresno,firebaugh,2002,6047
fresno,fowler,2002,4191
fresno,fresno,2002,440192
fresno,huron,2002,6386
fresno,kerman,2002,9416
fresno,kingsburg,2002,10052
fresno,mendota,2002,8235
fresno,orange cove,2002,8163
fresno,parlier,2002,12197
fresno,reedley,2002,20786
fresno,san joaquin,2002,3388
fresno,sanger,2002,19287
fresno,selma,2002,20289
fresno,unincorporated fresno,2002,164836
glenn,orland,2002,6327
glenn,unincorporated glenn,2002,14157
glenn,willows,2002,6218
humboldt,arcata,2002,16826
humboldt,blue lake,2002,1180
humboldt,eureka,2002,26316
humboldt,ferndale,2002,1395
humboldt,fortuna,2002,10857
humboldt,rio dell,2002,3190
humboldt,trinidad,2002,323
humboldt,unincorporated humboldt,2002,67965
imperial,brawley,2002,21928
imperial,calexico,2002,29425
imperial,calipatria,2002,7513
imperial,el centro,2002,38118
imperial,holtville,2002,5553
imperial,imperial,2002,8330
imperial,unincorporated imperial,2002,32934
imperial,westmorland,2002,2153
inyo,bishop,2002,3661
inyo,unincorporated inyo,2002,14650
kern,arvin,2002,13946
kern,bakersfield,2002,259240
kern,california city,2002,10659
kern,delano,2002,40674
kern,maricopa,2002,1130
kern,mcfarland,2002,9817
kern,ridgecrest,2002,26411
kern,shafter,2002,13170
kern,taft,2002,8926
kern,tehachapi,2002,11160
kern,unincorporated kern,2002,271284
kern,wasco,2002,21646
kings,avenal,2002,14738
kings,corcoran,2002,20970
kings,hanford,2002,43689
kings,lemoore,2002,20487
kings,unincorporated kings,2002,33667
lake,clearlake,2002,13570
lake,lakeport,2002,4891
lake,unincorporated lake,2002,42064
lassen,susanville,2002,17317
lassen,unincorporated lassen,2002,16311
los angeles,agoura hills,2002,21001
los angeles,alhambra,2002,86499
los angeles,arcadia,2002,54640
los angeles,artesia,2002,16570
los angeles,avalon,2002,3388
los angeles,azusa,2002,45455
los angeles,baldwin park,2002,77002
los angeles,bell,2002,36855
los angeles,bell gardens,2002,44177
los angeles,bellflower,2002,74664
los angeles,beverly hills,2002,34370
los angeles,bradbury,2002,904
los angeles,burbank,2002,101572
los angeles,calabasas,2002,21876
los angeles,carson,2002,91743
los angeles,cerritos,2002,51925
los angeles,claremont,2002,34955
los angeles,commerce,2002,12786
los angeles,compton,2002,95004
los angeles,covina,2002,47622
los angeles,cudahy,2002,24651
los angeles,culver city,2002,39367
los angeles,diamond bar,2002,56927
los angeles,downey,2002,109705
los angeles,duarte,2002,21714
los angeles,el monte,2002,116785
los angeles,el segundo,2002,16363
los angeles,gardena,2002,59082
los angeles,glendale,2002,196612
los angeles,glendora,2002,50173
los angeles,hawaiian gardens,2002,14963
los angeles,hawthorne,2002,85040
los angeles,hermosa beach,2002,19088
los angeles,hidden hills,2002,1923
los angeles,huntington park,2002,61618
los angeles,industry,2002,724
los angeles,inglewood,2002,113319
los angeles,irwindale,2002,1422
los angeles,la canada flintridge,2002,20696
los angeles,la habra heights,2002,5769
los angeles,la mirada,2002,47507
los angeles,la puente,2002,41383
los angeles,la verne,2002,31875
los angeles,lakewood,2002,80458
los angeles,lancaster,2002,124574
los angeles,lawndale,2002,32223
los angeles,lomita,2002,20387
los angeles,long beach,2002,465795
los angeles,los angeles,2002,3740481
los angeles,lynwood,2002,70891
los angeles,malibu,2002,12806
los angeles,manhattan beach,2002,35051
los angeles,maywood,2002,28280
los angeles,monrovia,2002,37235
los angeles,montebello,2002,62939
los angeles,monterey park,2002,61575
los angeles,norwalk,2002,106523
los angeles,palmdale,2002,123308
los angeles,palos verdes estates,2002,13595
los angeles,paramount,2002,55823
los angeles,pasadena,2002,135744
los angeles,pico rivera,2002,64232
los angeles,pomona,2002,150841
los angeles,rancho palos verdes,2002,41957
los angeles,redondo beach,2002,65184
los angeles,rolling hills,2002,1890
los angeles,rolling hills estates,2002,7874
los angeles,rosemead,2002,54398
los angeles,san dimas,2002,35194
los angeles,san fernando,2002,23843
los angeles,san gabriel,2002,40235
los angeles,san marino,2002,13188
los angeles,santa clarita,2002,157536
los angeles,santa fe springs,2002,16550
los angeles,santa monica,2002,87084
los angeles,sierra madre,2002,10786
los angeles,signal hill,2002,9819
los angeles,south el monte,2002,21199
los angeles,south gate,2002,97500
los angeles,south pasadena,2002,24865
los angeles,temple city,2002,34145
los angeles,torrance,2002,140818
los angeles,unincorporated los angeles,2002,1015356
los angeles,vernon,2002,96
los angeles,walnut,2002,30174
los angeles,west covina,2002,107508
los angeles,west hollywood,2002,36154
los angeles,westlake village,2002,8448
los angeles,whittier,2002,84936
madera,chowchilla,2002,13941
madera,madera,2002,46066
madera,unincorporated madera,2002,67462
marin,belvedere,2002,2105
marin,corte madera,2002,9295
marin,fairfax,2002,7318
marin,larkspur,2002,11949
marin,mill valley,2002,13588
marin,novato,2002,48281
marin,ross,2002,2342
marin,san anselmo,2002,12289
marin,san rafael,2002,56241
marin,sausalito,2002,7258
marin,tiburon,2002,8706
marin,unincorporated marin,2002,68195
mariposa,unincorporated mariposa,2002,17365
mendocino,fort bragg,2002,6960
mendocino,point arena,2002,473
mendocino,ukiah,2002,15747
mendocino,unincorporated mendocino,2002,59080
mendocino,willits,2002,5066
merced,atwater,2002,24301
merced,dos palos,2002,4483
merced,gustine,2002,5071
merced,livingston,2002,10733
merced,los banos,2002,28307
merced,merced,2002,66191
merced,unincorporated merced,2002,80932
modoc,alturas,2002,2874
modoc,unincorporated modoc,2002,6543
mono,mammoth lakes,2002,7491
mono,unincorporated mono,2002,5807
monterey,carmel-by-the-sea,2002,4070
monterey,del rey oaks,2002,1660
monterey,gonzales,2002,8024
monterey,greenfield,2002,12616
monterey,king city,2002,11594
monterey,marina,2002,19155
monterey,monterey,2002,29477
monterey,pacific grove,2002,15559
monterey,salinas,2002,145727
monterey,sand city,2002,271
monterey,seaside,2002,33756
monterey,soledad,2002,22008
monterey,unincorporated monterey,2002,103523
napa,american canyon,2002,11678
napa,calistoga,2002,5170
napa,napa,2002,73482
napa,st. helena,2002,5959
napa,unincorporated napa,2002,27550
napa,yountville,2002,3225
nevada,grass valley,2002,11873
nevada,nevada city,2002,3010
nevada,truckee,2002,14533
nevada,unincorporated nevada,2002,64632
orange,aliso viejo,2002,42705
orange,anaheim,2002,330619
orange,brea,2002,36579
orange,buena park,2002,78601
orange,costa mesa,2002,109195
orange,cypress,2002,47057
orange,dana point,2002,35208
orange,fountain valley,2002,55143
orange,fullerton,2002,128412
orange,garden grove,2002,167391
orange,huntington beach,2002,191802
orange,irvine,2002,156109
orange,la habra,2002,60042
orange,la palma,2002,15678
orange,laguna beach,2002,23779
orange,laguna hills,2002,31962
orange,laguna niguel,2002,62569
orange,laguna woods,2002,17594
orange,lake forest,2002,17594
orange,lake forest,2002,76157
orange,los alamitos,2002,11546
orange,mission viejo,2002,96134
orange,newport beach,2002,72082
orange,orange,2002,131547
orange,placentia,2002,47897
orange,rancho santa margarita,2002,47998
orange,san clemente,2002,56046
orange,san juan capistrano,2002,34161
orange,santa ana,2002,337077
orange,seal beach,2002,24406
orange,stanton,2002,37710
orange,tustin,2002,68875
orange,unincorporated orange,2002,115692
orange,villa park,2002,6015
orange,westminster,2002,88664
orange,yorba linda,2002,59755
placer,auburn,2002,12524
placer,colfax,2002,1702
placer,lincoln,2002,17089
placer,loomis,2002,6240
placer,rocklin,2002,43214
placer,roseville,2002,87977
placer,unincorporated placer,2002,102099
plumas,portola,2002,2201
plumas,unincorporated plumas,2002,18501
riverside,banning,2002,24700
riverside,beaumont,2002,12649
riverside,blythe,2002,21063
riverside,calimesa,2002,7369
riverside,canyon lake,2002,10250
riverside,cathedral city,2002,45217
riverside,coachella,2002,23974
riverside,corona,2002,134555
riverside,desert hot springs,2002,16765
riverside,eastvale,2002,0
riverside,hemet,2002,63065
riverside,indian wells,2002,4323
riverside,indio,2002,50815
riverside,jurupa valley,2002,0
riverside,la quinta,2002,27469
riverside,lake elsinore,2002,31224
riverside,menifee,2002,0
riverside,moreno valley,2002,147533
riverside,murrieta,2002,52060
riverside,norco,2002,24882
riverside,palm desert,2002,42279
riverside,palm springs,2002,43179
riverside,perris,2002,39844
riverside,rancho mirage,2002,14349
riverside,riverside,2002,269746
riverside,san jacinto,2002,26602
riverside,temecula,2002,71936
riverside,unincorporated riverside,2002,449443
riverside,wildomar,2002,0
sacramento,citrus heights,2002,86918
sacramento,elk grove,2002,82932
sacramento,folsom,2002,59186
sacramento,galt,2002,20925
sacramento,isleton,2002,840
sacramento,rancho cordova,2002,0
sacramento,sacramento,2002,423084
sacramento,unincorporated sacramento,2002,605703
san benito,hollister,2002,35656
san benito,san juan bautista,2002,1579
san benito,unincorporated san benito,2002,17713
san bernardino,adelanto,2002,19327
san bernardino,apple valley,2002,56890
san bernardino,barstow,2002,22274
san bernardino,big bear lake,2002,5498
san bernardino,chino,2002,67820
san bernardino,chino hills,2002,70488
san bernardino,colton,2002,49327
san bernardino,fontana,2002,140615
san bernardino,grand terrace,2002,11844
san bernardino,hesperia,2002,65704
san bernardino,highland,2002,46098
san bernardino,loma linda,2002,20345
san bernardino,montclair,2002,33834
san bernardino,needles,2002,4978
san bernardino,ontario,2002,161051
san bernardino,rancho cucamonga,2002,137210
san bernardino,redlands,2002,65678
san bernardino,rialto,2002,94964
san bernardino,san bernardino,2002,192045
san bernardino,twentynine palms,2002,24462
san bernardino,unincorporated san bernardino,2002,290711
san bernardino,upland,2002,70357
san bernardino,victorville,2002,70256
san bernardino,yucaipa,2002,43078
san bernardino,yucca valley,2002,17414
san diego,carlsbad,2002,87751
san diego,chula vista,2002,191922
san diego,coronado,2002,24795
san diego,del mar,2002,4408
san diego,el cajon,2002,96432
san diego,encinitas,2002,58861
san diego,escondido,2002,136377
san diego,imperial beach,2002,27103
san diego,la mesa,2002,55414
san diego,lemon grove,2002,25169
san diego,national city,2002,54763
san diego,oceanside,2002,164312
san diego,poway,2002,48882
san diego,san diego,2002,1236616
san diego,san marcos,2002,60656
san diego,santee,2002,52770
san diego,solana beach,2002,13112
san diego,unincorporated san diego,2002,459552
san diego,vista,2002,91361
san francisco,san francisco,2002,782765
san joaquin,escalon,2002,6369
san joaquin,lathrop,2002,11616
san joaquin,lodi,2002,59376
san joaquin,manteca,2002,54787
san joaquin,ripon,2002,10995
san joaquin,stockton,2002,254469
san joaquin,tracy,2002,65993
san joaquin,unincorporated san joaquin,2002,132434
san luis obispo,arroyo grande,2002,16298
san luis obispo,atascadero,2002,26918
san luis obispo,el paso de robles,2002,25735
san luis obispo,grover city,2002,13097
san luis obispo,morro bay,2002,10432
san luis obispo,pismo beach,2002,8479
san luis obispo,san luis obispo,2002,44406
san luis obispo,unincorporated san luis obispo,2002,107239
san mateo,atherton,2002,7056
san mateo,belmont,2002,24950
san mateo,brisbane,2002,3681
san mateo,burlingame,2002,28106
san mateo,colma,2002,1159
san mateo,daly city,2002,102351
san mateo,east palo alto,2002,30789
san mateo,foster city,2002,28679
san mateo,half moon bay,2002,11722
san mateo,hillsborough,2002,10765
san mateo,menlo park,2002,30786
san mateo,millbrae,2002,20583
san mateo,pacifica,2002,37903
san mateo,portola valley,2002,4409
san mateo,redwood city,2002,75447
san mateo,san bruno,2002,39476
san mateo,san carlos,2002,27551
san mateo,san mateo,2002,93294
san mateo,south san francisco,2002,60132
san mateo,unincorporated san mateo,2002,62107
san mateo,woodside,2002,5267
santa barbara,buellton,2002,3976
santa barbara,carpinteria,2002,14140
santa barbara,goleta,2002,0
santa barbara,guadalupe,2002,6173
santa barbara,lompoc,2002,41456
santa barbara,santa barbara,2002,90040
santa barbara,santa maria,2002,81434
santa barbara,solvang,2002,5387
santa barbara,unincorporated santa barbara,2002,162188
santa clara,campbell,2002,37931
santa clara,cupertino,2002,52080
santa clara,gilroy,2002,43144
santa clara,los altos,2002,27713
santa clara,los altos hills,2002,7889
santa clara,los gatos,2002,28520
santa clara,milpitas,2002,62572
santa clara,monte sereno,2002,3412
santa clara,morgan hill,2002,34210
santa clara,mountain view,2002,70912
santa clara,palo alto,2002,59987
santa clara,san jose,2002,899796
santa clara,santa clara,2002,103305
santa clara,saratoga,2002,29924
santa clara,sunnyvale,2002,132119
santa clara,unincorporated santa clara,2002,99716
